審查機關,產品類別,廣告品名,申請廠商,廣告核准字號,核准起始日期,核准結束日期,廣告類別
"桃園縣","化粧品","酵美人諾麗果酵素手工皂等(共8件)","陛歐生物科技股份有限公司","桃衛粧廣字10510044","1051111","1061111","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"桃園縣","化粧品","1.神髮奇蹟養髮洗髮精2.神髮奇蹟養髮精露3.神髮奇蹟頭皮滋養液4.神髮奇蹟眉睫賦活精華液","飛宇高新科技股份有限公司","桃衛粧廣字10510045","1051103","1061103","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","安視優超涵水每日拋棄式隱形眼鏡,安視優超涵水每日拋棄式隱形眼鏡,安視優超涵水散光每日拋棄式隱形眼鏡,安視優恆潤氧每日拋棄式隱形眼鏡,安視優恆潤氧每日拋棄式隱形眼鏡,安視優睛漾水凝每日拋棄式隱形眼鏡","嬌生股份有限公司","北市衛器廣字105110065","1051025","1061125","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","安視優超涵水每日拋棄式隱形眼鏡,安視優超涵水每日拋棄式隱形眼鏡,安視優超涵水散光每日拋棄式隱形眼鏡,安視優睛漾水凝每日拋棄式隱形眼鏡,安視優恆潤氧每日拋棄式隱形眼鏡,安視優恆潤氧每日拋棄式隱形眼鏡","嬌生股份有限公司","北市衛器廣字105110066","1051025","1061112","網路"
"臺北市","醫療器材","安視優超涵水每日拋棄式隱形眼鏡,安視優超涵水每日拋棄式隱形眼鏡","嬌生股份有限公司","北市衛器廣字105110067","1051025","1061108","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","氣墊霧光唇膏(浪漫粉、甜粉霧、粉珊瑚、活力桃、必勝紅、優雅紫共6色)","美商玫琳凱股份有限公司台灣分公司","北市衛粧廣字105110204","1051025","1061031","電影、電視"
"臺北市","化粧品","臻時粹顏精華乳,臻時粹顏乳霜,臻時粹顏眼霜","美商玫琳凱股份有限公司台灣分公司","北市衛粧廣字105110203","1051025","1061031","電影、電視"
"臺北市","化粧品","ARTISTRY 紅魚子緊緻煥眼露,ARTISTRY 紅魚子緊緻極粹精華,ARTISTRY 紅魚子緊緻活膚霜","安麗日用品股份有限公司","北市衛粧廣字105110201","1051025","1061031","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","化粧品","ARTISTRY 恆時凝顏潔膚乳,ARTISTRY 恆時凝顏化妝水,ARTISTRY 恆時凝顏精華,ARTISTRY 恆時凝顏亮采眼霜,ARTISTRY 恆時凝顏日間防護乳SPF 15 PA+++,ARTISTRY 恆時凝顏日間防護霜SPF 15 PA+++,ARTISTRY 恆時凝顏夜間活膚乳,ARTISTRY 恆時凝顏夜間活膚霜","安麗日用品股份有限公司","北市衛粧廣字105110325","1051025","1061107","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","耐必多注射劑","台灣拜耳股份有限公司","北市衛藥廣字105110113","1051025","1061102","學術性醫療刊物"
"臺北市","藥品","多度寧腸凝膠 Duodopa Intestinal Gel","瑞士商艾伯維藥品有限公司台灣分公司","北市衛藥廣字105110114","1051025","1061102","學術性醫療刊物"
"臺南市","醫療器材","“南良”軀幹裝置(未滅菌)","南良實業股份有限公司","南市衛醫器廣字1060310002","1060331","1070331","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"臺南市","醫療器材","“南良”眼科用眼罩(未滅菌)","南良實業股份有限公司","南市衛醫器廣字1060310003","1060331","1070331","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等);;學術性醫療刊物"
"臺南市","醫療器材","“南良”醫療用護具(未滅菌)","南良實業股份有限公司","南市衛醫器廣字1060310004","1060331","1070331","電影、電視(秒數:240秒);;電台(秒數:240秒秒)"
"臺北市","藥品","氟黴寧靜脈注射劑1公克","台灣塩野義製藥股份有限公司","北市衛藥廣字106030074","1060305","1070304","學術性醫療刊物"
"臺北市","藥品","協復鼎膠囊","台灣塩野義製藥股份有限公司","北市衛藥廣字106030075","1060305","1070304","學術性醫療刊物"
"臺北市","藥品","氟黴寧靜脈注射劑1公克","台灣塩野義製藥股份有限公司","北市衛藥廣字106030074","1060305","1070304","學術性醫療刊物"
"臺北市","藥品","協復鼎膠囊","台灣塩野義製藥股份有限公司","北市衛藥廣字106030075","1060305","1070304","學術性醫療刊物"
"衛福部","藥品","’’’’黃氏’’’’多特膠囊250毫克(硫酸固可沙明)","黃氏製藥股份有限公司","衛部藥廣字10603011","1060316","1070319","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"衛福部","藥品","’’’’黃氏’’’’倍力維骨膠囊","黃氏製藥股份有限公司","衛部藥廣字10603010","1060316","1070319","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂吳羽＂克裏美淨細粒","杏昌醫藥科技股份有限公司","北市衛藥廣字106030020","1060306","1070305","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1、羅氏活力血糖機組 2、羅氏活力血糖機專用試紙 3、舒柔採血筆(未滅菌)4、舒柔採血筆專用採血針(滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字106030041","1060306","1070305","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1、羅氏優勝血糖機組 2、羅氏優勝血糖機組 3、羅氏優勝血糖機血糖試紙 4、舒柔採血筆(未滅菌) 5、舒柔採血筆專用採血針(滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字106030042","1060306","1070305","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","藥品","＂吳羽＂克裏美淨細粒","杏昌醫藥科技股份有限公司","北市衛藥廣字106030020","1060306","1070305","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1、羅氏優勝血糖機組 2、羅氏優勝血糖機組 3、羅氏優勝血糖機血糖試紙 4、舒柔採血筆(未滅菌) 5、舒柔採血筆專用採血針(滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字106030042","1060306","1070305","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","1、羅氏活力血糖機組 2、羅氏活力血糖機專用試紙 3、舒柔採血筆(未滅菌)4、舒柔採血筆專用採血針(滅菌)","台灣羅氏醫療診斷設備股份有限公司","北市衛器廣字106030041","1060306","1070305","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","安視優歐舒適每日拋棄式隱形眼鏡","嬌生股份有限公司","北市衛器廣字106030209","1060306","1070312","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","安視優歐舒適每日拋棄式隱形眼鏡","嬌生股份有限公司","北市衛器廣字106030211","1060306","1070312","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂歐姆龍＂紅外線耳溫槍(004009),＂歐姆龍＂電子血壓計(025823)","台灣歐姆龍健康事業股份有限公司","北市衛器廣字106030212","1060306","1070312","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","安視優恆潤氧每日拋棄式隱形眼鏡,安視優恆潤氧每日拋棄式隱形眼鏡,安視優超涵水每日拋棄式隱形眼鏡,安視優超涵水每日拋棄式隱形眼鏡,安視優超涵水散光每日拋棄式隱形眼鏡,安視優睛漾水凝每日拋棄式隱形眼鏡","嬌生股份有限公司","北市衛器廣字106030184","1060306","1070327","電影、電視"
"臺北市","藥品","里先安膜衣錠30毫克,里先安膜衣錠60毫克,里先安膜衣錠15毫克","台灣第一三共股份有限公司","北市衛藥廣字106030187","1060306","1070328","學術性醫療刊物"
"臺北市","醫療器材","安視優歐舒適每日拋棄式隱形眼鏡","嬌生股份有限公司","北市衛器廣字106030234","1060306","1070313","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","全涵氧日拋高透氧隱形眼鏡,全涵氧日拋高透氧隱形眼鏡","瑞士商愛爾康大藥廠股份有限公司台灣分公司","北市衛器廣字106030239","1060306","1070314","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","保麗淨假牙清潔錠局部式活動假牙用(未滅菌),保麗淨假牙清潔錠(未滅菌),保麗淨假牙淨白清潔錠(未滅菌)","英商葛蘭素史克消費保健用品股份有限公司台灣分公司","北市衛器廣字106030241","1060306","1070314","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","保麗淨假牙黏著劑(未滅菌)","英商葛蘭素史克消費保健用品股份有限公司台灣分公司","北市衛器廣字106030242","1060306","1070314","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","珂朗清矽水膠日拋軟性隱形眼鏡,珂朗清矽水膠散光日拋隱形眼鏡","酷柏光學股份有限公司","北市衛器廣字106030192","1060306","1070320","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺北市","醫療器材","＂酷柏＂ 奧克拉睛潤日拋軟式隱形眼鏡,＂酷柏＂ 寶晴日拋軟性隱形眼鏡,幻眸彩色日拋隱形眼鏡","酷柏光學股份有限公司","北市衛器廣字106030193","1060306","1070327","平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"高雄市","化粧品","1.迷鑽傾心眼影盒6色2.金耀掠色眼影盒共5色3.極致大眼睫毛膏2色4.升級版魔魅濃密眼線液2色5.單彩腮紅4色6.細緻光蜜粉(自然)/(珠光)","台灣鐘紡化粧品股份有限公司","高市衛粧廣字10510107","1051108","1061107","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"高雄市","化粧品","LIS緊緻喚白集中精華液","亞比多生技發展有限公司","高市衛粧廣字10510119","1051111","1061110","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"高雄市","化粧品","諾媚雅珍黑護髮染髮乳","瑩澤化工有限公司","高市衛粧廣字10510104","1051111","1061110","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"高雄市","化粧品","白髮不用染銀離子曬黑護髮乳","瑩澤化工股份有限公司","高市衛粧廣字10510105","1051115","1061114","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"高雄市","化粧品","初生肌皂","久禾生物科技有限公司","高市衛粧廣字10510114","1051029","1061028","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","Dr. SOQI 能量煥顏霜","興田企業股份有限公司","北衛粧廣字10510130","1051112","1061112","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","彈力机密膠原蛋白面膜","邁點國際有限公司","北衛粧廣字10510131","1051109","1061109","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","1.SoQ EGF 面膜2.SoQ 女王蜂子青春面膜3.SoQ 玫瑰淨顏面膜4.SoQ 紅酒多酚面膜5.SoQ 藍銅胜肽面膜","頑美國際有限公司","北衛粧廣字10510157","1051028","1061028","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","1.紅豆杉滋潤保濕修護露2.紅豆杉煥采緊顏嫩白面膜3.紅豆杉活膚抗皺精華霜4.紅豆杉全效保濕霜5.紅豆杉晶透奇肌潔淨皂6.紅豆杉多元修護精華液","蔻麗雅娜國際有限公司","北衛粧廣字10510129","1051025","1061025","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"新北市","化粧品","1.QBx 肌活逆齡修護卸妝潔膚液2.ReGenerixMD 肌活逆齡修護卸妝潔膚液3.QBx 肌活逆齡修護潔面霜4.ReGenerixMD 肌活逆齡修護潔面霜","普詮電子股份有限公司","北衛粧廣字10510151","1051026","1061026","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","1.澳寶一分鐘深層修護護髮焗油2.澳寶一分鐘密集滋養抗毛糙修護焗油","喜麗實業有限公司","中市衛粧廣字10510722","1051031","1061031","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","1.皇后亮采保濕潔顏皂2.靜謐茶香私密生理皂","長利奈米生物科技股份有限公司","中市衛粧廣字10511738","1051103","1061103","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","1.玫瑰花園極潤保養皂2.木瓜沙拉嫩膚美容皂","長利奈米生物科技股份有限公司","中市衛粧廣字10511739","1051103","1061103","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","黑夜心機滋養美容皂","長利奈米生物科技股份有限公司","中市衛粧廣字10511740","1051103","1061103","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","化粧品","1.法洛亞淨化潔膚霜2.青春露精華3.法洛亞絲絨精華液4.青春亮眼魚子精華乳5.蜜蘭活妍舒緩凝膠6.超涵氧活妍保濕霜7.法洛亞超水感新一代保濕凝凍8.青春粉嫩煥顏精華乳9.艷陽天水漾淨白防曬隔離乳SPF30★★★★10.極緻無暇防曬修容乳霜SPF40★★★★","蜜蘭實業股份有公司","中市衛粧廣字10511793","1051109","1061109","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","藥品","綠油精","新萬仁化學製藥股份有限公司","中市衛藥廣字10510154","1051024","1061024","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
"臺中市","藥品","＂大裕＂消炎止痛膜衣錠200毫克","大裕生技興業有限公司","中市衛藥廣字10511158","1051114","1061114","電影、電視(秒數:5);;電台(秒數:5秒)"
"臺南市","化粧品","秋葵沁潤-上潤水感洗面乳,秋葵沁潤-善漾保濕化妝水,秋葵沁潤-若瑩透潤精華乳,秋葵沁潤-水澤煥采精華液,秋葵沁潤-清感極潤面膜","御清華美姿有限公司","南市衛粧廣字1051010029","1051021","1061021","網路;;平面媒體(海報、傳單、報紙、刊物、雜誌、廣告牌、車體、車廂等)"
