產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
世紀帝國 3,台灣微軟,PC單機,輔15,未涉及任何情節,2005-10-18
忍者外傳 黑之章,台灣微軟,Xbox,限,"性,暴力,恐怖",2005-10-20
幻彩寶貝,愛勝遊戲股份有限公司,NDS,普,虛擬戀愛或結婚,2005-10-20
羅馬軍團,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2005-10-20
模擬樂園 3: 野生動物園              (中文版),台灣萬代南夢宮娛樂股份有限公司,PC單機,普,未涉及任何情節,2005-10-26
臥底神鷹,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2005-10-26
SEGA AGES 2500 Vol.21: SDI &amp; QUARTET,愛勝遊戲股份有限公司,PS2,普,未涉及任何情節,2005-10-27
SEGA AGES 2500 Vo1.20：太空哈利全輯,愛勝遊戲股份有限公司,PS2,普,未涉及任何情節,2005-10-27
喋血黑街,"Capcom Asia Co., Ltd.",Xbox,輔15,"暴力,毒品",2005-11-02
百戰小袋鼠,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,暴力,2005-11-03
絕對武力次世代,松崗科技股份有限公司,PC單機,輔15,"暴力,恐怖",2005-11-12
凱蜜歐傳奇,台灣微軟,Xbox360,輔12,未涉及任何情節,2005-11-22
世界街頭賽車 3,台灣微軟,Xbox360,普,未涉及任何情節,2005-11-22
音速小子極速,愛勝遊戲股份有限公司,NDS,普,未涉及任何情節,2005-11-23
魔法氣泡2,愛勝遊戲股份有限公司,PS2,普,未涉及任何情節,2005-11-24
PC三國志VIII 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2005-11-30
PC大航海時代IV 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2005-11-30
PC遙遠時空2(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,虛擬戀愛或結婚,2005-11-30
PC太閤立志傳IV 特優版(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,未涉及任何情節,2005-11-30
Hexic HD,台灣微軟,Xbox360,普,未涉及任何情節,2005-12-01
PSP激‧戰國無雙 (日文版),臺灣光榮特庫摩股份有限公司,PSP,輔12,暴力,2005-12-02
初段手談,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2005-12-05
駭客任務: 關鍵抉擇             (中文版),台灣萬代南夢宮娛樂股份有限公司,PC單機,限,"暴力,恐怖,反社會性",2005-12-05
甲蟲王者通往冠軍的道路,愛勝遊戲股份有限公司,NDS,普,未涉及任何情節,2005-12-08
人中之龍,愛勝遊戲股份有限公司,PS2,限,"性,暴力,菸酒,不當言語,反社會性,棋牌益智",2005-12-08
實感賽車 6,台灣微軟,Xbox360,普,未涉及任何情節,2005-12-10
超級猴子球,愛勝遊戲股份有限公司,NDS,普,未涉及任何情節,2005-12-14
黑影~音速小子外傳,愛勝遊戲股份有限公司,PS2,普,未涉及任何情節,2005-12-15
黑影~音速小子外傳,愛勝遊戲股份有限公司,Xbox,普,未涉及任何情節,2005-12-15
SEGA AGES 2500 Vol.23：SEGA懷舊精選集,愛勝遊戲股份有限公司,PS2,普,未涉及任何情節,2005-12-22
魔法氣泡2,愛勝遊戲股份有限公司,NDS,普,未涉及任何情節,2005-12-24
生死格鬥 4,台灣微軟,Xbox360,輔15,性,2005-12-29
越野房車賽 SEGA Rally 2006,愛勝遊戲股份有限公司,PS2,普,未涉及任何情節,2006-01-12
PSP三國志6(中文版),臺灣光榮特庫摩股份有限公司,PSP,普,未涉及任何情節,2006-01-12
大富翁八(小包裝),大宇資訊股份有限公司,PC單機,護,棋牌益智,2006-01-20
FPS 野戰合輯,台灣萬代南夢宮娛樂股份有限公司,PC單機,限,"暴力,恐怖,反社會性",2006-01-23
三國立志傳3曹操傳,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,2006-01-23
賦法戰爭,台灣索尼互動娛樂股份有限公司,PS3,輔12,暴力,2006-01-25
富甲天下4,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,2006-01-25
網球新世代,愛勝遊戲股份有限公司,PSP,普,未涉及任何情節,2006-01-26
古巴飛彈危機                         (中文版),台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2006-01-26
PSP真‧三國無雙 特優版(日文版),臺灣光榮特庫摩股份有限公司,PSP,輔12,暴力,2006-02-16
發明工坊 2,台灣索尼互動娛樂股份有限公司,PS2,輔15,性,2006-02-22
SEGA AGES 2500 Vol.25：槍星英雄珍藏盒,愛勝遊戲股份有限公司,PS2,普,暴力,2006-02-23
音速小子滑板高手,愛勝遊戲股份有限公司,PS2,普,未涉及任何情節,2006-02-23
音速小子滑板高手,愛勝遊戲股份有限公司,Xbox,普,未涉及任何情節,2006-02-23
頭文字D,愛勝遊戲股份有限公司,PSP,輔15,反社會性,2006-02-23
天下霸圖-平裝版299,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,2006-02-27
天下人,愛勝遊戲股份有限公司,PS2,普,未涉及任何情節,2006-03-02
玩命關頭,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔12,暴力,2006-03-02
永恆冒險,遊戲橘子數位科技股份有限公司,PC線上,輔12,暴力,2006-03-03
七龍珠: 新武道會,台灣萬代南夢宮娛樂股份有限公司,PSP,輔15,暴力,2006-03-07
櫻花大戰1&amp;2,愛勝遊戲股份有限公司,PSP,輔12,未涉及任何情節,2006-03-09
完美女煞星,台灣微軟,Xbox360,限,暴力,2006-03-16
雷神之鎚四,台灣微軟,Xbox360,限,"暴力,恐怖,不當言語",2006-03-16
史達林格勒之役,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2006-03-16
Xbox360真‧三國無雙4 Special(日文版),臺灣光榮特庫摩股份有限公司,Xbox360,輔12,暴力,2006-03-16
政治麻將-凱達格蘭夜市,極真科技股份有限公司,PC單機,護,未涉及任何情節,2006-03-20
Xbox360真‧三國無雙4 Empires(日文版),臺灣光榮特庫摩股份有限公司,Xbox360,輔12,暴力,2006-03-23
PSP真‧三國無雙2nd Evolution (日文版),臺灣光榮特庫摩股份有限公司,PSP,輔12,暴力,2006-03-23
城市夢想家  (中文版),台灣萬代南夢宮娛樂股份有限公司,PC單機,護,未涉及任何情節,2006-03-30
火線交鋒: 美國淪亡錄                          (中文版),台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2006-03-30
魔鬼戰將: 絕地戰線,台灣萬代南夢宮娛樂股份有限公司,PC單機,限,"暴力,恐怖,反社會性",2006-03-30
古墓奇兵: 不死傳奇,台灣萬代南夢宮娛樂股份有限公司,Xbox360,限,"暴力,恐怖,反社會性",2006-04-01
勁舞團,因思銳遊戲總局,PC線上,輔12,虛擬戀愛或結婚,2006-04-04
上古捲軸 4,台灣微軟,Xbox360,限,"性,暴力,不當言語",2006-04-06
K-1 WORLD MAX 2005 ～邁向世界王者之路～,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-04-06
SIMPLE2000 系列 Vol.96 THE 海盜,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-04-06
GUILTY GEAR XX SLASH,愛勝遊戲股份有限公司,PS2,輔15,暴力,2006-04-13
街頭霸主  (中文版),台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2006-04-15
全民派對,台灣微軟,Xbox360,普,未涉及任何情節,2006-04-20
古墓奇兵: 不死傳奇,台灣萬代南夢宮娛樂股份有限公司,PC單機,限,"暴力,恐怖,反社會性",2006-04-20
勇者鬥惡龍 少年楊格斯與不可思議的迷宮,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-04-20
熱愛射擊TRIZEAL,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-04-20
拳皇 大蛇篇,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-04-20
黃金騎士牙狼,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-04-20
聖魔 對 新紀,台灣索尼互動娛樂股份有限公司,PS2,輔12,"暴力,恐怖",2006-04-20
極速房車賽 3,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔12,暴力,2006-04-21
冰原歷險記2,華星科藝股份有限公司,NDS,普,未涉及任何情節,2006-04-22
SEGA AGES 2500 Vol.27：飛龍戰士,愛勝遊戲股份有限公司,PS2,輔12,暴力,2006-04-27
SEGA AGES 2500 Vol.26：火爆刑警,愛勝遊戲股份有限公司,PS2,輔15,暴力,2006-04-27
無瑕生命 新牧場物語,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-04-27
拳皇：極限衝擊 2,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-04-27
加菲貓拯救愛琳,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-04-27
俠盜中隊,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2006-05-04
聖騎士之戰,華星科藝股份有限公司,NDS,輔15,"暴力,恐怖,反社會性",2006-05-10
龍虎之拳 ～天‧地‧人～,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-05-11
交響詩篇艾蕾卡 7：NEW VISION,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-05-11
沙漠防線,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2006-05-15
創世紀傳說 // G.U. Vol.1 再誕,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-05-18
九十九夜,台灣微軟,Xbox360,輔15,暴力,2006-05-25
Talkman 歐洲語言版,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-05-25
小精靈世界3,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-05-25
混沌時代～伊迪絲的回憶～,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-05-25
真名法典 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,2006-05-25
正義戰警：清算,台灣索尼互動娛樂股份有限公司,PSP,限,暴力,2006-05-25
DQ &amp; FF 角色大集合之人生街道 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-05-25
好奇的喬治猴,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-05-25
宇宙刑事魂,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-05-25
賽車遊樂園2: 飆風達人,華星科藝股份有限公司,PC單機,護,暴力,2006-05-31
刺客任務: 黑錢交易,台灣萬代南夢宮娛樂股份有限公司,Xbox360,限,"暴力,恐怖,反社會性",2006-06-01
古墓奇兵: 不死傳奇,台灣萬代南夢宮娛樂股份有限公司,PSP,限,"暴力,恐怖,反社會性",2006-06-01
魔力寶貝-時之塔輕量包,大宇資訊股份有限公司,PC線上,護,暴力,2006-06-01
PSP 精選集 天誅 忍大全,台灣索尼互動娛樂股份有限公司,PSP,限,暴力,2006-06-08
熱狗辣妹,極真科技股份有限公司,PC單機,輔12,未涉及任何情節,2006-06-15
網球大聯盟 2,台灣微軟,Xbox360,普,未涉及任何情節,2006-06-15
刺客任務: 黑錢交易,台灣萬代南夢宮娛樂股份有限公司,PC單機,限,"暴力,恐怖,反社會性",2006-06-15
波斯王子 3：雙刃王座,台灣索尼互動娛樂股份有限公司,PS2,限,暴力,2006-06-15
亞斯特尼西亞物語,華星科藝股份有限公司,PSP,輔12,"暴力,不當言語",2006-06-17
王牌威龍2,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2006-06-21
Korokoro Kollon腦力轉動,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-06-22
捉猴啦,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-06-22
全民高爾夫 攜帶版,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-06-22
天地之門,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,2006-06-22
實感賽車,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-06-22
北歐女神 2,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-06-22
拳皇XI,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-06-22
格鬥美神：武龍,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-06-22
PC真‧三國無雙4 Special(中文版),臺灣光榮特庫摩股份有限公司,PC單機,輔12,暴力,2006-06-22
反恐戰爭: 千鈞一髮                  (中文版),台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2006-06-26
拳皇 音巢篇,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-06-27
火線交鋒黃金合輯(中文版),台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2006-06-28
賦法戰爭,台灣微軟,Xbox360,普,未涉及任何情節,2006-06-29
SEGA AGES 2500 Vol.24：東京番外地,愛勝遊戲股份有限公司,PS2,輔12,暴力,2006-06-29
合金獵犬,愛勝遊戲股份有限公司,Xbox360,輔12,暴力,2006-06-29
可樂米物語,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-06-29
我的暑假,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-06-29
超級七龍珠 Z,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-06-29
越南大戰 6,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-06-29
性感女劍士 2,台灣索尼互動娛樂股份有限公司,PS2,限,"暴力,恐怖",2006-06-29
CTSF反恐特殊部隊,台灣索尼互動娛樂股份有限公司,PS2,限,暴力,2006-06-29
象棋兵法-飛相局,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2006-07-01
熱血圍棋教室,晟業資訊股份有限公司,PC單機,普,未涉及任何情節,2006-07-01
墨香online,歡樂派股份有限公司,PC線上,輔12,"性,暴力,虛擬戀愛或結婚",2006-07-01
爆爆王,遊戲橘子數位科技股份有限公司,PC線上,輔12,"暴力,虛擬戀愛或結婚",2006-07-05
樂克樂克,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-07-06
勇者故事：新的旅人,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-07-06
RAIN WONDER TRIP,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-07-06
鐵拳：黑暗復甦,台灣索尼互動娛樂股份有限公司,PSP,護,暴力,2006-07-06
異域傳說 三部曲 查拉圖斯特拉如是說,台灣索尼互動娛樂股份有限公司,PS2,輔15,性,2006-07-06
跑車浪漫旅 4 BEST版,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-07-06
TAITO 懷念作品集 上卷,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-07-06
神鬼奇航2,華星科藝股份有限公司,NDS,輔15,"暴力,不當言語,反社會性",2006-07-08
神鬼奇航2,華星科藝股份有限公司,其他,輔15,"暴力,不當言語,反社會性",2006-07-08
女神異聞錄 3,台灣索尼互動娛樂股份有限公司,PS2,輔12,恐怖,2006-07-13
夢想大都會 (中文版),台灣萬代南夢宮娛樂股份有限公司,PC單機,護,未涉及任何情節,2006-07-17
明星志願3,大宇資訊股份有限公司,PC單機,輔12,"性,暴力,虛擬戀愛或結婚",2006-07-20
BLEACH 死神 ～炙熱之魂 3～,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-07-20
攜帶島嶼：掌中渡假村,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-07-20
戰鬥競技場 D.O.N,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-07-20
餓狼傳說BA1,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-07-20
首都高賽車 X,台灣微軟,Xbox360,輔12,未涉及任何情節,2006-07-27
甲蟲王者通往偉大冠軍的道路2,愛勝遊戲股份有限公司,NDS,普,未涉及任何情節,2006-07-27
國王密令 Addtional 1,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-07-27
電車向前走 攜帶版 東海道篇,台灣索尼互動娛樂股份有限公司,PSP,普,未涉及任何情節,2006-07-27
PC三國志11 (中文版),臺灣光榮特庫摩股份有限公司,PC單機,普,未涉及任何情節,2006-07-27
邁阿密風雲,華星科藝股份有限公司,PSP,限,"暴力,不當言語,反社會性",2006-07-28
世界大戰,台灣萬代南夢宮娛樂股份有限公司,PC單機,輔15,"暴力,恐怖,反社會性",2006-07-28
魔法使與主人PLUS攻略加值版-299,光譜資訊股份有限公司,PC單機,護,虛擬戀愛或結婚,2006-07-29
捉猴啦百萬猴軍勁爆大出擊,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-08-03
光明騎士 5 世代傳承,台灣索尼互動娛樂股份有限公司,PS2,普,未涉及任何情節,2006-08-03
SIMPLE 2000 系列 Vol.102 THE 戰場之犬,台灣索尼互動娛樂股份有限公司,PS2,輔12,"暴力,恐怖",2006-08-03
軒轅劍伍-回饋版,大宇資訊股份有限公司,PC單機,輔15,"性,暴力,恐怖",2006-08-05
死亡復甦 (美版) X360 白金收藏集,"Capcom Asia Co., Ltd.",Xbox360,限,"暴力,恐怖,菸酒,不當言語",2006-08-06
金剛,華星科藝股份有限公司,PSP,輔15,"暴力,恐怖,不當言語",2006-08-09
勇者泡泡龍夢工場,龍愛科技有限公司,PC單機,普,未涉及任何情節,2006-08-10
星戰傭兵,台灣索尼互動娛樂股份有限公司,PSP,輔12,暴力,2006-08-10
SIMPLE2000 系列 Vol.105 THE 女僕裝與機關槍,台灣索尼互動娛樂股份有限公司,PS2,輔12,暴力,2006-08-10
風色幻想五-赤月戰爭,弘煜科技事業股份有限公司,PC單機,輔12,未涉及任何情節,2006-08-11
聖魔戰記 3,台灣微軟,Xbox360,輔15,未涉及任何情節,2006-08-17
